50,0,30
"[29.348319846187636, 56.453911957841456]","[57.64434926641302, 66.30867509803033]","[20, 64]","[30, 45]","[40, 50]","[50, 55]","[60, 46]","[70, 60]"
"[29.311808346020115, 59.497605456747415]","[57.82753013959205, 65.32559587551907]","[20, 68]","[30, 46]","[40, 53]","[50, 57]","[60, 45]","[70, 59]"
"[25.383560324346345, 51.24247249122716]","[51.824812182610394, 63.916079626433394]","[20, 67]","[30, 44]","[40, 54]","[50, 53]","[60, 45]","[70, 59]"
"[29.42729269374768, 58.502310742753956]","[57.7180805345574, 66.32237131597226]","[20, 67]","[30, 47]","[40, 52]","[50, 55]","[60, 47]","[70, 60]"
"[29.12254075442051, 59.46329438855288]","[57.353900359662795, 68.28893514971075]","[20, 68]","[30, 43]","[40, 53]","[50, 56]","[60, 44]","[70, 62]"
"[29.302509582321324, 58.47962230515757]","[57.20116757519847, 68.26047455548364]","[20, 67]","[30, 45]","[40, 52]","[50, 53]","[60, 45]","[70, 62]"
"[28.743439193670746, 60.410200618880026]","[57.308834646966645, 67.26319087148669]","[20, 64]","[30, 43]","[40, 54]","[50, 56]","[60, 42]","[70, 61]"
"[44.427083621974255, 51.13107447204935]",[],"[20, 66]","[30, 43]","[40, 54]","[50, 54]","[60, 46]","[70, 62]"
"[28.893766839054976, 61.454487927991224]","[57.42893468089926, 68.30279028327033]","[20, 68]","[30, 43]","[40, 55]","[50, 57]","[60, 44]","[70, 62]"
"[29.228335392979663, 57.448879386755756]","[57.53598940071659, 67.30565217982135]","[20, 65]","[30, 44]","[40, 51]","[50, 58]","[60, 43]","[70, 61]"
"[29.538971403259367, 56.4895510754221]","[57.20116757519847, 68.26047455548364]","[20, 67]","[30, 45]","[40, 50]","[50, 54]","[60, 44]","[70, 62]"
"[29.18637505245902, 59.474936027655986]","[57.17181329276414, 69.2722175450505]","[20, 66]","[30, 46]","[40, 53]","[50, 54]","[60, 45]","[70, 63]"
"[29.420032397506635, 57.48449087576804]","[57.53598940071659, 67.30565217982135]","[20, 65]","[30, 47]","[40, 51]","[50, 56]","[60, 45]","[70, 61]"
"[29.05801446156515, 59.45145458918067]","[57.64434926641302, 66.30867509803033]","[20, 66]","[30, 44]","[40, 53]","[50, 54]","[60, 47]","[70, 60]"
"[29.42729269374768, 58.502310742753956]","[57.609944017491834, 67.3193063749446]","[20, 69]","[30, 45]","[40, 52]","[50, 56]","[60, 46]","[70, 61]"
"[29.320891454764634, 60.51495023119159]","[57.7180805345574, 66.32237131597226]","[20, 70]","[30, 46]","[40, 54]","[50, 57]","[60, 45]","[70, 60]"
"[29.35688232322365, 57.47283309428827]","[57.12342705153187, 68.24585318476544]","[20, 68]","[30, 43]","[40, 51]","[50, 56]","[60, 41]","[70, 62]"
"[29.42729269374768, 58.502310742753956]","[57.49423799887891, 66.28052819142513]","[20, 69]","[30, 45]","[40, 52]","[50, 54]","[60, 45]","[70, 60]"
"[29.476170695853053, 56.47788514577343]","[57.12342705153187, 68.24585318476544]","[20, 65]","[30, 46]","[40, 50]","[50, 54]","[60, 43]","[70, 62]"
"[29.302509582321324, 58.47962230515757]","[57.64434926641302, 66.30867509803033]","[20, 67]","[30, 45]","[40, 52]","[50, 57]","[60, 44]","[70, 60]"
"[25.44079898327213, 49.23937637736608]","[51.44060072441741, 65.88589526914664]","[20, 66]","[30, 42]","[40, 54]","[50, 53]","[60, 45]","[70, 61]"
"[29.174793279184755, 58.45611513856984]","[57.417830177659084, 66.26606603245331]","[20, 66]","[30, 44]","[40, 52]","[50, 53]","[60, 45]","[70, 60]"
"[29.12254075442051, 59.46329438855288]","[57.461165637773206, 67.29175379385423]","[20, 66]","[30, 45]","[40, 53]","[50, 54]","[60, 46]","[70, 61]"
