25,30,0
"[29.441449295456636, 38.01078142070769]","[57.03265314765098, 46.68244226406489]","[20, 55]","[30, 21]","[40, 32]","[50, 45]","[60, 22]","[70, 41]"
"[29.356901133242328, 39.02469636833634]","[56.5715669495113, 46.55190314046592]","[20, 57]","[30, 20]","[40, 33]","[50, 41]","[60, 22]","[70, 41]"
"[29.266103757552642, 38.99982014720951]","[56.08175852061589, 50.5696060457323]","[20, 54]","[30, 22]","[40, 33]","[50, 42]","[60, 22]","[70, 45]"
"[29.883135777979053, 37.09516838797865]","[56.80597879460481, 46.618883560385896]","[20, 57]","[30, 22]","[40, 31]","[50, 43]","[60, 22]","[70, 41]"
"[29.796828664549675, 37.071522747239285]","[56.96448129980064, 45.624310957880105]","[20, 56]","[30, 22]","[40, 31]","[50, 42]","[60, 23]","[70, 40]"
"[29.066012306076257, 37.904490578499725]","[56.380337734833645, 48.576818543299986]","[20, 52]","[30, 20]","[40, 32]","[50, 42]","[60, 22]","[70, 43]"
"[29.976737280204926, 36.08374571458564]","[56.96448129980064, 45.624310957880105]","[20, 55]","[30, 23]","[40, 30]","[50, 42]","[60, 23]","[70, 40]"
"[28.712232325160866, 39.8834439643433]","[56.61248212747881, 48.6413082369266]","[20, 51]","[30, 21]","[40, 34]","[50, 46]","[60, 20]","[70, 43]"
"[29.529201301058304, 36.99682261921282]","[56.8778442111477, 47.677159327420725]","[20, 52]","[30, 23]","[40, 31]","[50, 44]","[60, 23]","[70, 42]"
"[29.349931954907333, 37.98524108322483]","[56.26133547678805, 48.5432960972638]","[20, 53]","[30, 22]","[40, 32]","[50, 41]","[60, 22]","[70, 43]"
"[29.266103757552642, 38.99982014720951]","[57.3589573638291, 46.77185627050452]","[20, 54]","[30, 22]","[40, 33]","[50, 47]","[60, 23]","[70, 41]"
"[29.53412520995958, 39.0725986502601]","[57.251963358673336, 46.74280752628277]","[20, 58]","[30, 21]","[40, 33]","[50, 46]","[60, 23]","[70, 41]"
"[29.275388783173188, 40.03854660277171]","[57.40856815330919, 45.748861765156875]","[20, 58]","[30, 20]","[40, 34]","[50, 45]","[60, 24]","[70, 40]"
"[29.079968621134572, 38.94811182215281]","[56.533652492812486, 47.58108859808106]","[20, 54]","[30, 20]","[40, 33]","[50, 42]","[60, 22]","[70, 42]"
"[29.441449295456636, 38.01078142070769]","[56.26133547678805, 48.5432960972638]","[20, 55]","[30, 21]","[40, 32]","[50, 41]","[60, 22]","[70, 43]"
"[29.349931954907333, 37.98524108322483]","[56.76500946706739, 47.64595955990037]","[20, 52]","[30, 23]","[40, 32]","[50, 44]","[60, 22]","[70, 42]"
"[29.529201301058304, 36.99682261921282]","[56.68975950816415, 46.58583504329397]","[20, 54]","[30, 21]","[40, 31]","[50, 42]","[60, 22]","[70, 41]"
"[29.446229953882238, 39.0489489754018]","[57.251963358673336, 46.74280752628277]","[20, 55]","[30, 23]","[40, 33]","[50, 45]","[60, 24]","[70, 41]"
"[29.266103757552642, 38.99982014720951]","[56.96448129980064, 45.624310957880105]","[20, 54]","[30, 22]","[40, 33]","[50, 42]","[60, 23]","[70, 40]"
"[29.451252178895984, 40.08523967952891]","[57.03265314765098, 46.68244226406489]","[20, 57]","[30, 23]","[40, 34]","[50, 45]","[60, 22]","[70, 41]"
"[29.53412520995958, 39.0725986502601]","[56.347119361562804, 49.605456953913595]","[20, 56]","[30, 23]","[40, 33]","[50, 43]","[60, 22]","[70, 44]"
"[29.343172970594527, 36.94366701983827]","[56.96448129980064, 45.624310957880105]","[20, 53]","[30, 20]","[40, 31]","[50, 42]","[60, 23]","[70, 40]"
"[29.16225258760727, 37.932120043590345]","[56.415039810220705, 47.54735903394583]","[20, 52]","[30, 21]","[40, 32]","[50, 40]","[60, 23]","[70, 42]"
"[29.256878109411403, 37.95902833917841]","[56.61248212747881, 48.6413082369266]","[20, 51]","[30, 23]","[40, 32]","[50, 43]","[60, 23]","[70, 43]"
"[29.531465643974762, 38.035673535530826]","[56.848727286952446, 45.59107908697571]","[20, 56]","[30, 21]","[40, 32]","[50, 43]","[60, 21]","[70, 40]"
"[29.247763353764675, 36.916011562257324]","[57.40856815330919, 45.748861765156875]","[20, 51]","[30, 21]","[40, 31]","[50, 45]","[60, 24]","[70, 40]"
"[29.531465643974762, 38.035673535530826]","[56.5715669495113, 46.55190314046592]","[20, 55]","[30, 22]","[40, 32]","[50, 40]","[60, 23]","[70, 41]"
"[29.349931954907333, 37.98524108322483]","[56.92026215553902, 46.6510767673785]","[20, 53]","[30, 22]","[40, 32]","[50, 43]","[60, 23]","[70, 41]"
"[29.441449295456636, 38.01078142070769]","[56.80597879460481, 46.618883560385896]","[20, 55]","[30, 21]","[40, 32]","[50, 42]","[60, 23]","[70, 41]"
"[28.88753031890558, 38.89364348484948]","[56.04687415908606, 47.44062388299825]","[20, 51]","[30, 21]","[40, 33]","[50, 38]","[60, 22]","[70, 42]"
"[29.266103757552642, 38.99982014720951]","[56.96448129980064, 45.624310957880105]","[20, 55]","[30, 21]","[40, 33]","[50, 44]","[60, 21]","[70, 40]"
"[29.079968621134572, 38.94811182215281]","[56.380337734833645, 48.576818543299986]","[20, 52]","[30, 22]","[40, 33]","[50, 42]","[60, 22]","[70, 43]"
"[29.016652531922865, 41.00449360827323]","[56.415039810220705, 47.54735903394583]","[20, 55]","[30, 22]","[40, 35]","[50, 39]","[60, 24]","[70, 42]"
"[29.356901133242328, 39.02469636833634]","[56.8778442111477, 47.677159327420725]","[20, 55]","[30, 22]","[40, 33]","[50, 44]","[60, 23]","[70, 42]"
"[29.70713893298242, 38.08358588081923]","[57.20549951933697, 47.766130860683624]","[20, 57]","[30, 22]","[40, 32]","[50, 48]","[60, 22]","[70, 42]"
