100,20,0
"[25.447294630255254, 108.35439710482333]","[53.194019858971394, 116.24139339730013]","[20, 137]","[30, 101]","[40, 104]","[50, 101]","[60, 100]","[70, 110]"
"[30.0, 109.44999998573857]","[53.50650922962615, 113.25531894087504]","[30, 102]","[40, 104]","[50, 99]","[60, 102]","[70, 107]"
"[30.545591508750302, 109.040894434154]","[58.87937508892338, 114.91315939324785]","[20, 140]","[30, 104]","[40, 102]","[50, 103]","[60, 99]","[70, 108]"
"[25.346764437382053, 109.35103976998849]","[53.48020133286375, 114.26197015611993]","[20, 133]","[30, 102]","[40, 104]","[50, 103]","[60, 100]","[70, 108]"
"[44.60567404234995, 108.51834276415006]",[],"[20, 137]","[30, 102]","[40, 102]","[50, 98]","[60, 98]","[70, 104]"
"[47.79575610931365, 116.35022153428073]",[],"[20, 135]","[30, 104]","[40, 104]","[50, 103]","[60, 102]","[70, 111]"
"[25.398556756430303, 111.35496939667382]","[53.82349991240912, 110.26977528682295]","[20, 138]","[30, 104]","[40, 105]","[50, 100]","[60, 100]","[70, 104]"
"[48.17058125566588, 111.33004525856312]",[],"[20, 134]","[30, 101]","[40, 101]","[50, 100]","[60, 102]","[70, 106]"
"[25.396084005635064, 106.35039408536262]","[53.36239914683477, 114.24488058877954]","[20, 132]","[30, 99]","[40, 103]","[50, 101]","[60, 100]","[70, 108]"
"[25.412306078359382, 107.35201711347038]","[54.006936027254355, 109.28597532981152]","[20, 134]","[30, 100]","[40, 103]","[50, 102]","[60, 102]","[70, 103]"
"[48.495508256224745, 111.39326427105301]",[],"[20, 133]","[30, 105]","[40, 104]","[50, 101]","[60, 102]","[70, 106]"
"[25.385960165015227, 109.35270064337367]","[53.348217567452515, 113.23215368757072]","[20, 135]","[30, 102]","[40, 103]","[50, 100]","[60, 98]","[70, 107]"
"[25.474308908351272, 106.35375438248671]","[53.57254069300444, 112.25436022716544]","[20, 136]","[30, 99]","[40, 104]","[50, 100]","[60, 100]","[70, 106]"
"[48.362995344584085, 110.34873143528795]",[],"[30, 104]","[40, 101]","[50, 98]","[60, 102]","[70, 105]"
"[25.346764437382053, 109.35103976998849]","[53.401845202018826, 114.25062112557659]","[20, 133]","[30, 102]","[40, 105]","[50, 100]","[60, 100]","[70, 108]"
"[25.40877933226531, 108.3527729894298]","[53.689384548097756, 112.27139538103717]","[20, 135]","[30, 101]","[40, 105]","[50, 103]","[60, 99]","[70, 106]"
"[30.0, 108.44999998573857]","[53.82349991240912, 110.26977528682295]","[30, 101]","[40, 104]","[50, 101]","[60, 100]","[70, 104]"
"[25.349776284840058, 108.35025575201291]","[53.70652082227718, 110.2525513480381]","[20, 132]","[30, 101]","[40, 103]","[50, 100]","[60, 99]","[70, 104]"
"[40.141446374772684, 107.63336078922758]",[],"[20, 132]","[30, 105]","[40, 104]","[50, 99]","[60, 102]","[70, 104]"
"[40.35793327986971, 106.65641890609429]",[],"[20, 134]","[30, 105]","[40, 102]","[50, 101]","[60, 101]","[70, 106]"
"[25.346764437382053, 109.35103976998849]","[53.1783071776529, 115.2286149708342]","[20, 133]","[30, 102]","[40, 104]","[50, 100]","[60, 98]","[70, 109]"
"[25.346764437382053, 109.35103976998849]","[53.401845202018826, 114.25062112557659]","[20, 133]","[30, 102]","[40, 103]","[50, 98]","[60, 104]","[70, 108]"
"[30.355331187027247, 108.02028912669046]","[59.09866913491631, 111.92034437631455]","[20, 135]","[30, 100]","[40, 101]","[50, 103]","[60, 100]","[70, 105]"
"[25.30425036685964, 110.35013687051531]","[53.28294472864791, 114.23328132840463]","[20, 132]","[30, 103]","[40, 104]","[50, 98]","[60, 100]","[70, 108]"
"[44.008050487687335, 114.53785866050816]",[],"[20, 142]","[30, 103]","[40, 103]","[50, 102]","[60, 101]","[70, 110]"
"[25.37944248309481, 105.34872064549158]","[53.46721558736533, 113.24958948820141]","[20, 130]","[30, 98]","[40, 105]","[50, 98]","[60, 101]","[70, 107]"
"[44.333939673911196, 107.31252048941823]",[],"[20, 130]","[30, 105]","[40, 104]","[50, 101]","[60, 101]","[70, 104]"
"[44.3666722499333, 106.30663931973929]",[],"[20, 142]","[30, 104]","[40, 103]","[50, 101]","[60, 100]","[70, 109]"
"[25.578115487849548, 104.35635823293907]","[53.2580765583923, 115.24022845170585]","[20, 139]","[30, 97]","[40, 103]","[50, 100]","[60, 101]","[70, 109]"
"[25.352835758032537, 107.34945926104385]","[53.639204580871656, 111.25343534181633]","[20, 131]","[30, 100]","[40, 104]","[50, 100]","[60, 99]","[70, 105]"
"[44.06830895319561, 107.2734064138667]",[],"[20, 135]","[30, 102]","[40, 102]","[50, 99]","[60, 101]","[70, 105]"
"[43.82349991240912, 110.26977528682295]",[],"[30, 103]","[40, 102]","[50, 100]","[60, 104]","[70, 104]"
"[48.362995344584085, 110.34873143528795]",[],"[20, 128]","[30, 102]","[40, 102]","[50, 101]","[60, 100]","[70, 105]"
"[30.355331187027247, 108.02028912669046]","[59.04571418698925, 113.92456330980549]","[20, 132]","[30, 103]","[40, 101]","[50, 103]","[60, 102]","[70, 107]"
"[25.346764437382053, 109.35103976998849]","[53.37634417303811, 115.25734923632247]","[20, 133]","[30, 102]","[40, 103]","[50, 100]","[60, 104]","[70, 109]"
"[40.351831662088834, 107.6719647038745]",[],"[20, 137]","[30, 104]","[40, 104]","[50, 101]","[60, 102]","[70, 109]"
"[25.349776284840058, 108.35025575201291]","[53.82349991240912, 110.26977528682295]","[20, 132]","[30, 101]","[40, 105]","[50, 99]","[60, 101]","[70, 104]"
