25,40,0
"[21.644648085140545, 33.42141016051281]","[57.513924531105914, 43.70126337436811]","[10, 73]","[20, 20]","[30, 27]","[50, 43]","[60, 24]","[70, 38]"
"[21.46904064983999, 34.408214123177736]","[57.403049200815516, 43.66943062988274]","[10, 73]","[20, 20]","[30, 28]","[50, 44]","[60, 22]","[70, 38]"
"[21.579013117640045, 36.49095032704879]","[56.611212623223906, 45.521894569978066]","[10, 81]","[20, 19]","[30, 30]","[50, 42]","[60, 20]","[70, 40]"
"[20.903609682241115, 34.26307307576158]","[57.290269739540626, 43.636742037271596]","[10, 66]","[20, 19]","[30, 28]","[50, 43]","[60, 22]","[70, 38]"
"[21.443469192457556, 33.37047006989364]","[56.26133547678805, 48.5432960972638]","[10, 69]","[20, 21]","[30, 27]","[50, 41]","[60, 22]","[70, 43]"
"[21.511562703091883, 33.38785605620498]","[56.89337854657862, 44.56252954757211]","[10, 71]","[20, 20]","[30, 27]","[50, 41]","[60, 22]","[70, 39]"
"[21.644648085140545, 33.42141016051281]","[56.8778442111477, 47.677159327420725]","[10, 73]","[20, 20]","[30, 27]","[50, 43]","[60, 24]","[70, 42]"
"[21.296172935000595, 35.39556319733177]","[57.51773748859385, 47.848674236919216]","[10, 71]","[20, 22]","[30, 29]","[50, 49]","[60, 24]","[70, 42]"
"[21.691844692827342, 32.40180633692777]","[56.68975950816415, 46.58583504329397]","[10, 71]","[20, 20]","[30, 26]","[50, 41]","[60, 23]","[70, 41]"
"[22.08016633943601, 33.52728343639098]","[56.380337734833645, 48.576818543299986]","[10, 80]","[20, 20]","[30, 27]","[50, 42]","[60, 22]","[70, 43]"
"[22.129719280597268, 31.481123954152718]","[57.30029642596725, 45.71892416355671]","[10, 75]","[20, 20]","[30, 25]","[50, 45]","[60, 23]","[70, 40]"
"[21.57861458061674, 33.40483149762752]","[56.415039810220705, 47.54735903394583]","[10, 73]","[20, 19]","[30, 27]","[50, 41]","[60, 22]","[70, 42]"
"[21.75796124151493, 32.41868761374301]","[57.125887017863135, 44.63025534146808]","[10, 72]","[20, 20]","[30, 26]","[50, 42]","[60, 23]","[70, 39]"
"[21.663885640110667, 34.45593849432719]","[57.01062650848171, 44.59684598057161]","[10, 75]","[20, 21]","[30, 28]","[50, 41]","[60, 23]","[70, 39]"
"[21.899036693452455, 33.483979606463365]","[57.23920300133373, 44.662787564246564]","[10, 76]","[20, 21]","[30, 27]","[50, 42]","[60, 24]","[70, 39]"
